text,data,bss,dec,hex,filename
120114,0,40004,160118,27176,SX126x_FSK_Modem
120410,0,40012,160422,272a6,SX126x_LR_FHSS_Transmit_Blocking
119858,0,40012,159870,2707e,SX126x_LR_FHSS_Transmit_Interrupt
120552,0,40012,160564,27334,SX126x_PingPong
120581,0,40004,160585,27349,SX126x_Receive_Blocking
120651,0,40004,160655,2738f,SX126x_Receive_Interrupt
121024,0,40452,161476,276c4,SX126x_Settings
121259,0,40004,161263,275ef,SX126x_Spectrum_Scan
121979,0,40004,161983,278bf,SX126x_Spectrum_Scan_Frequency
120430,0,40012,160442,272ba,SX126x_Transmit_Blocking
119854,0,40012,159866,2707a,SX126x_Transmit_Interrupt
116888,0,39940,156828,2649c,SX127x_Channel_Activity_Detection_Blocking
117064,0,39940,157004,2654c,SX127x_Channel_Activity_Detection_Interrupt
118697,0,39940,158637,26bad,SX127x_Channel_Activity_Detection_Receive
118436,0,39940,158376,26aa8,SX127x_FSK_Modem
118162,0,39940,158102,26996,SX127x_PingPong
118310,0,39940,158250,26a2a,SX127x_Receive_Blocking
117060,0,39940,157000,26548,SX127x_Receive_Direct
117944,0,39940,157884,268bc,SX127x_Receive_FHSS
118409,0,39940,158349,26a8d,SX127x_Receive_Interrupt
120962,0,40316,161278,275fe,SX127x_Settings
118048,0,39940,157988,26924,SX127x_Transmit_Blocking
118444,0,39964,158408,26ac8,SX127x_Transmit_FHSS
117688,0,39948,157636,267c4,SX127x_Transmit_Interrupt
112412,0,39940,152352,25320,SX128x_BLE_Modem
111221,0,39940,151161,24e79,SX128x_Channel_Activity_Detection_Blocking
111398,0,39940,151338,24f2a,SX128x_Channel_Activity_Detection_Interrupt
112444,0,39940,152384,25340,SX128x_FLRC_Modem
112136,0,39940,152076,2520c,SX128x_GFSK_Modem
112794,0,39940,152734,2549e,SX128x_Ranging
112725,0,39940,152665,25459,SX128x_Receive_Blocking
112807,0,39940,152747,254ab,SX128x_Receive_Interrupt
112185,0,40324,152509,253bd,SX128x_Settings
111846,0,39948,151794,250f2,SX128x_Transmit_Blocking
111998,0,39948,151946,2518a,SX128x_Transmit_Interrupt
109717,0,39916,149633,24881,Si443x_Receive_Blocking
109796,0,39916,149712,248d0,Si443x_Receive_Interrupt
110000,0,40268,150268,24afc,Si443x_Settings
109898,0,39916,149814,24936,Si443x_Transmit_Blocking
110017,0,39924,149941,249b5,Si443x_Transmit_Interrupt
117181,0,40452,157633,267c1,Stream_Receive
117964,0,39964,157928,268e8,Stream_Transmit
105745,0,39900,145645,238ed,nRF24_Receive_Blocking
105828,0,39900,145728,23940,nRF24_Receive_Interrupt
105915,0,39908,145823,2399f,nRF24_Transmit_Blocking
106007,0,39908,145915,239fb,nRF24_Transmit_Interrupt
